type,original_scores,original_scores_std,scores,scores_std,dcc_pearson,dcc_spearman,dcc_kendall,dcc_mi,dcc_js,dcc_wd,dcc_xi,dcc_dcor,perturbation_type,dataset,ptb_ratio,corr_max_pearson,corr_max_spearman,corr_max_kendall,corr_max_mi,corr_max_js,corr_max_wd,corr_max_xi,corr_max_dcor,corr_cnt_good_pearson,corr_cnt_good_spearman,corr_cnt_good_kendall,corr_cnt_good_mi,corr_cnt_good_js,corr_cnt_good_wd,corr_cnt_good_xi,corr_cnt_good_dcor,scores_ratio,scores_std_ratio
classification,0.36504273504273504,0.060274373557788974,0.3722461538461538,0.0783797807198432,0.954248366013072,0.9607843137254902,1.0,1.0,0.9150326797385621,1.0,0.9215686274509803,0.9934640522875817,Deletion,GenClassDataset_0,0.05,0.41378967724728183,0.4108998542607016,0.2952985143936547,0.13010317115626752,0.32653984891859156,0.21899955100670296,0.19426186719185634,0.4094647316233835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0197330835869818,1.3003831660680039
classification,0.36504273504273504,0.060274373557788974,0.33999999999999997,0.07765482932476857,0.46405228758169936,0.7450980392156863,0.9150326797385621,1.0,0.9673202614379085,0.9084967320261438,0.954248366013072,0.934640522875817,AdditionLinear,GenClassDataset_0,0.05,0.35372183638430255,0.4095682515962357,0.294534522348544,0.12073128711295047,0.2988558830994249,0.2660691534242,0.2056695801640005,0.396632563070045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9313977991102785,1.2883556433865848
classification,0.36504273504273504,0.060274373557788974,0.3557142857142857,0.06373584441461719,0.6143790849673203,0.8104575163398693,0.9607843137254902,1.0,0.9738562091503268,1.0,0.9411764705882353,0.9869281045751634,AdditionRand,GenClassDataset_0,0.05,0.4487813789733137,0.4410974754823119,0.31782280959602144,0.1404226616977068,0.3022891414793481,0.23471845318293638,0.20274665541573744,0.4318014170488283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744455965481487,1.0574285662796556
classification,0.36504273504273504,0.060274373557788974,0.365071225071225,0.08549169613951478,0.43137254901960786,0.6274509803921569,0.8431372549019608,1.0,0.9411764705882353,0.9150326797385621,0.869281045751634,0.9150326797385621,ReplacementLinear,GenClassDataset_0,0.05,0.37048218199218674,0.43247861285713357,0.31199781360074147,0.13565834637860777,0.2940516890328097,0.26227184930193304,0.19721475196646587,0.41678208413980666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000780457348004,1.4183755233482156
classification,0.36504273504273504,0.060274373557788974,0.3671225071225071,0.07091920428651148,0.6470588235294118,0.7450980392156863,0.9215686274509803,1.0,0.8823529411764706,0.9934640522875817,0.8496732026143791,0.954248366013072,ReplacementRand,GenClassDataset_0,0.05,0.4078583892761674,0.4163590714786132,0.29725233319576544,0.12752679923581592,0.31620508990689516,0.24492290214379872,0.19237892819189317,0.41065359611376245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056973386404433,1.1766062440867446
classification,0.5442666666666667,0.060580718991001016,0.5402777777777776,0.04489678660284604,1.0,1.0,1.0,1.0,0.9411764705882353,1.0,1.0,1.0,Deletion,GenClassDataset_1,0.05,0.19581064423074013,0.20563653564884524,0.14699073241467442,0.0654834910348845,0.3539025522262962,0.25093940485677196,0.06566269613840359,0.20254050824502667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926710762698021,0.7411068628867751
classification,0.5442666666666667,0.060580718991001016,0.522379746835443,0.04886654606015875,0.7941176470588235,0.9558823529411765,1.0,1.0,1.0,1.0,1.0,1.0,AdditionLinear,GenClassDataset_1,0.05,0.16233503564139487,0.17634695422071975,0.128832273824318,0.06202266148447073,0.3299556556315991,0.253657573798835,0.06686784027180226,0.1871647384820894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9597864040337634,0.806635293770905
classification,0.5442666666666667,0.060580718991001016,0.5407721518987343,0.046840497520034316,0.8676470588235294,0.9852941176470589,1.0,1.0,1.0,1.0,1.0,1.0,AdditionRand,GenClassDataset_1,0.05,0.17728217631947413,0.17979575478764798,0.13217697367705905,0.06373028050853267,0.3300282238387242,0.24929991151188938,0.07977958193866519,0.18958317527760749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935794069672972,0.773191508786686
classification,0.5442666666666667,0.060580718991001016,0.5221578947368422,0.05337844588474698,0.7573529411764706,0.8970588235294118,0.9852941176470589,1.0,0.9926470588235294,1.0,0.9705882352941176,0.9852941176470589,ReplacementLinear,GenClassDataset_1,0.05,0.15447390934507388,0.16938671564216598,0.12365839424889236,0.06181081330116124,0.3324082518846415,0.25162624959229507,0.07842990361990232,0.18103603318761477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9593787874880735,0.8811127826441958
classification,0.5442666666666667,0.060580718991001016,0.541919298245614,0.05596894868560254,0.7279411764705882,0.8676470588235294,0.9779411764705882,1.0,1.0,1.0,0.9411764705882353,0.9926470588235294,ReplacementRand,GenClassDataset_1,0.05,0.16732884118288324,0.18770873933129759,0.13424234692333542,0.05601345075726956,0.33355888554460256,0.25037709465201446,0.08749666385504418,0.1905592786339722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956870986874339,0.9238739588732261
