type,original_scores,original_scores_std,scores,scores_std,dcc_pearson,dcc_spearman,dcc_kendall,dcc_mi,dcc_js,dcc_wd,dcc_xi,dcc_dcor,perturbation_type,dataset,ptb_ratio,corr_max_pearson,corr_max_spearman,corr_max_kendall,corr_max_mi,corr_max_js,corr_max_wd,corr_max_xi,corr_max_dcor,corr_cnt_good_pearson,corr_cnt_good_spearman,corr_cnt_good_kendall,corr_cnt_good_mi,corr_cnt_good_js,corr_cnt_good_wd,corr_cnt_good_xi,corr_cnt_good_dcor,scores_ratio,scores_std_ratio
regression,0.7777327177940511,0.03003227637869842,0.7896113452853857,0.04371343613664362,0.9954022988505747,0.9977011494252873,0.9977011494252873,1.0,0.9954022988505747,0.903448275862069,0.135632183908046,0.9977011494252873,Deletion,MPEA,0.07,0.4297738851046824,0.43590948818630476,0.3430797153524955,0.12797747677551258,0.7520462389736559,0.8692600426863473,0.3552455376061566,0.4359977740528689,0.0,0.0,0.0,0.0,0.39285714285714285,0.6071428571428571,0.0,0.0,1.0152734059138298,1.4555485433548123
regression,0.7777327177940511,0.03003227637869842,0.7175809739089051,0.05292264037733635,0.5655172413793104,0.34942528735632183,0.37471264367816093,0.17011494252873563,0.31724137931034485,0.2597701149425287,0.4862068965517241,0.5793103448275863,AdditionLinear,MPEA,0.07,0.39464918582327735,0.4007174647916994,0.3156475237557372,0.12296340506283153,0.5728748861038269,0.7531129548436067,0.36242276528101525,0.426650711350921,0.0,0.0,0.0,0.0,0.21428571428571427,0.4642857142857143,0.0,0.0,0.9226575627990045,1.7621921065854944
regression,0.7777327177940511,0.03003227637869842,0.6912004557783649,0.06347594976133283,0.5103448275862069,0.3103448275862069,0.3264367816091954,0.15172413793103448,0.32873563218390806,0.2735632183908046,0.4724137931034483,0.5517241379310345,AdditionRand,MPEA,0.07,0.34291099940752,0.3669998271534091,0.28423837511938843,0.14566276679878354,0.5815083383082393,0.7529387366386708,0.3683811040404422,0.3999409131546984,0.0,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0,0.0,0.8887377886568474,2.1135910232351107
regression,0.7777327177940511,0.03003227637869842,0.7146126638144056,0.029271756976087842,0.5218390804597701,0.3080459770114943,0.3218390804597701,0.14022988505747128,0.27586206896551724,0.2367816091954023,0.46091954022988507,0.5586206896551724,ReplacementLinear,MPEA,0.07,0.3628236455742146,0.37419362262126626,0.2944802613888672,0.1436683807624272,0.5742726511004851,0.752892816965543,0.39636603519747216,0.40763021553460443,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.0,0.0,0.9188409429930141,0.974676598169894
regression,0.7777327177940511,0.03003227637869842,0.6402115736151603,0.06112532240535702,0.46206896551724136,0.3080459770114943,0.3218390804597701,0.15632183908045977,0.27586206896551724,0.2620689655172414,0.45632183908045976,0.4942528735632184,ReplacementRand,MPEA,0.07,0.3608634923940767,0.37937718745431515,0.2956783855694051,0.13766326466706463,0.5641184058787255,0.7335473043135368,0.35744713254221394,0.4091756977147592,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.0,0.0,0.8231768562225934,2.035320987146768
regression,0.7777327177940511,0.03003227637869842,0.7638925675822105,0.037072976699815234,1.0,1.0,1.0,1.0,1.0,0.9977011494252873,0.14022988505747128,1.0,Deletion,MPEA,0.08,0.432627109023714,0.43678083127322753,0.35720085289979103,0.14234337438989286,0.7448443244934205,0.8641448340783389,0.36916980868593774,0.45280803923871005,0.0,0.0,0.0,0.0,0.39285714285714285,0.6428571428571429,0.0,0.0,0.9822044901864273,1.2344377839473637
regression,0.7777327177940511,0.03003227637869842,0.7310885924467305,0.05023385764112741,0.48735632183908045,0.28735632183908044,0.3057471264367816,0.13333333333333333,0.3057471264367816,0.2413793103448276,0.49310344827586206,0.49195402298850577,AdditionLinear,MPEA,0.08,0.35854958221915223,0.3520566138570866,0.2723174623904343,0.14090021464865704,0.5721384598842518,0.750125666857217,0.3673872809622629,0.39926694637725696,0.0,0.0,0.0,0.0,0.21428571428571427,0.4642857142857143,0.0,0.0,0.9400255071181508,1.6726623386017372
regression,0.7777327177940511,0.03003227637869842,0.6201637399235704,0.0814197414411293,0.4827586206896552,0.28735632183908044,0.30114942528735633,0.13793103448275862,0.2574712643678161,0.22528735632183908,0.47701149425287354,0.5287356321839081,AdditionRand,MPEA,0.08,0.35619496515816346,0.36202475542131063,0.27850922667388434,0.15085445499009206,0.5622084700455572,0.7298489736652601,0.3685927810518359,0.40327408189637753,0.0,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0,0.0,0.7973995766599522,2.7110745923635506
regression,0.7777327177940511,0.03003227637869842,0.6993169154178659,0.047059368265685714,0.5218390804597701,0.30114942528735633,0.3080459770114943,0.12873563218390804,0.296551724137931,0.22758620689655173,0.4839080459770115,0.5586206896551724,ReplacementLinear,MPEA,0.08,0.38541266260082707,0.3930917241192461,0.3103520958495438,0.14003136962927065,0.5534225933572122,0.7362235781141888,0.3677690177825482,0.41897292806576075,0.0,0.0,0.0,0.0,0.21428571428571427,0.4642857142857143,0.0,0.0,0.8991738413698185,1.5669597493137228
regression,0.7777327177940511,0.03003227637869842,0.6659841295556551,0.06875494274036606,0.41839080459770117,0.2896551724137931,0.2988505747126437,0.17011494252873563,0.26436781609195403,0.22988505747126436,0.4632183908045977,0.4804597701149425,ReplacementRand,MPEA,0.08,0.38853042217105527,0.3857070347741792,0.29912644163990204,0.149840701636149,0.5438282646597089,0.7448734683527811,0.35245531644053896,0.4329802046194903,0.0,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0,0.0,0.8563149194039851,2.289368340694055
regression,0.7777327177940511,0.03003227637869842,0.7672092329291181,0.044874186121911276,0.9862068965517241,0.9793103448275862,0.9908045977011494,0.9954022988505747,0.9908045977011494,0.8988505747126436,0.11954022988505747,0.9908045977011494,Deletion,MPEA,0.09,0.4465135329229161,0.4597971825043761,0.37602931343189705,0.14596519650802453,0.7659025347651381,0.8696862768148248,0.3885810303528655,0.47352373181556173,0.0,0.0,0.0,0.0,0.42857142857142855,0.6071428571428571,0.0,0.0,0.9864690212663528,1.4941986267061682
regression,0.7777327177940511,0.03003227637869842,0.75242860780942,0.04006135331872402,0.4850574712643678,0.27816091954022987,0.2896551724137931,0.11494252873563218,0.2574712643678161,0.20919540229885059,0.4586206896551724,0.5195402298850574,AdditionLinear,MPEA,0.09,0.3778767975487014,0.33416092446667783,0.2605947558413711,0.1574547503703606,0.5480252648574085,0.7245300453168095,0.39588138671021234,0.40271087456695664,0.0,0.0,0.0,0.0,0.21428571428571427,0.39285714285714285,0.0,0.0,0.9674642593712616,1.3339432820063923
regression,0.7777327177940511,0.03003227637869842,0.651904947333314,0.06028847436935281,0.4114942528735632,0.29195402298850576,0.3057471264367816,0.1425287356321839,0.25057471264367814,0.20689655172413793,0.46781609195402296,0.47586206896551725,AdditionRand,MPEA,0.09,0.3714346219914917,0.37884604428927154,0.29098029291343047,0.14709333507298317,0.5498947318985177,0.7367239997887914,0.3487328725430421,0.4156216236201616,0.0,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0,0.0,0.838212064913981,2.0074560319415147
regression,0.7777327177940511,0.03003227637869842,0.717539421264558,0.04369370147290953,0.42298850574712643,0.2689655172413793,0.28045977011494255,0.11724137931034483,0.20919540229885059,0.2160919540229885,0.43333333333333335,0.45057471264367815,ReplacementLinear,MPEA,0.09,0.3397755565273649,0.3235721342700393,0.24777514537295853,0.14542737981699608,0.541043040429062,0.7298595362487718,0.3692589938820343,0.37169094818832704,0.0,0.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,0.9226041348752508,1.4548914282069214
regression,0.7777327177940511,0.03003227637869842,0.6313641154200691,0.06071961536686686,0.4436781609195402,0.28045977011494255,0.2850574712643678,0.16091954022988506,0.22758620689655173,0.21379310344827587,0.4632183908045977,0.4574712643678161,ReplacementRand,MPEA,0.09,0.35875531637408087,0.3686427871046088,0.2806361951401587,0.1403734551173839,0.5375840707904996,0.7323554909195871,0.3735755466695261,0.4020968575177106,0.0,0.0,0.0,0.0,0.21428571428571427,0.4642857142857143,0.0,0.0,0.8118008937708837,2.0218119532868526
regression,0.7777327177940511,0.03003227637869842,0.7832309360797861,0.04519906736918603,1.0,1.0,1.0,0.9954022988505747,1.0,0.9862068965517241,0.12873563218390804,1.0,Deletion,MPEA,0.1,0.4293329081780898,0.43953765955652546,0.35945304887134416,0.13315842238267014,0.7480600020178964,0.8655579506268858,0.33784129019892006,0.451094715925447,0.0,0.0,0.0,0.0,0.42857142857142855,0.6071428571428571,0.0,0.0,1.007069547364974,1.5050163630368445
regression,0.7777327177940511,0.03003227637869842,0.7441600677609419,0.04456205327619175,0.432183908045977,0.2574712643678161,0.2689655172413793,0.10804597701149425,0.25287356321839083,0.2045977011494253,0.48160919540229885,0.46436781609195404,AdditionLinear,MPEA,0.1,0.35311960158997646,0.33548996900535943,0.2656666850013071,0.14982622198009735,0.5335591481607814,0.7235979485054621,0.38598353485002,0.4029637580698733,0.0,0.0,0.0,0.0,0.21428571428571427,0.39285714285714285,0.0,0.0,0.956832663375235,1.48380538039398
regression,0.7777327177940511,0.03003227637869842,0.6394274260746654,0.06103977329748524,0.4091954022988506,0.2735632183908046,0.2850574712643678,0.11954022988505747,0.22528735632183908,0.21149425287356322,0.5045977011494253,0.43448275862068964,AdditionRand,MPEA,0.1,0.3282496490539875,0.34527506459446666,0.26131786364080994,0.14900797202671007,0.5353790898626218,0.7090978180312548,0.36703920365942155,0.3924595148263801,0.0,0.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,0.8221686081155585,2.0324724149375544
regression,0.7777327177940511,0.03003227637869842,0.7930876300254983,0.03581071401102491,0.3563218390804598,0.25057471264367814,0.2597701149425287,0.09425287356321839,0.25287356321839083,0.1724137931034483,0.4126436781609195,0.4114942528735632,ReplacementLinear,MPEA,0.1,0.3716974052997088,0.3653106275883618,0.2893175589477536,0.16959909424165795,0.516472267215582,0.7176319137501338,0.37215636517023565,0.3835617795960289,0.0,0.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,1.0197431738181206,1.1924075804132208
regression,0.7777327177940511,0.03003227637869842,0.661120614690935,0.049251200709301536,0.4298850574712644,0.24367816091954023,0.29195402298850576,0.13793103448275862,0.19540229885057472,0.18160919540229886,0.3781609195402299,0.432183908045977,ReplacementRand,MPEA,0.1,0.3439586669633329,0.346573639683854,0.2616021028472764,0.1501070610092542,0.5304188274445123,0.7056609103797762,0.368417379249544,0.3835728803497196,0.0,0.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,0.8500614665744385,1.6399423103416462
regression,0.7777327177940511,0.03003227637869842,0.7640895557098885,0.051190639458610646,0.9908045977011494,0.9954022988505747,0.9954022988505747,0.993103448275862,0.9908045977011494,0.9862068965517241,0.12873563218390804,0.9885057471264368,Deletion,MPEA,0.11,0.43624814007422497,0.43561944795675583,0.3562522349220579,0.1349080926929103,0.7618363260971247,0.8630559445126453,0.3761351557983852,0.4473337525803369,0.0,0.0,0.0,0.0,0.39285714285714285,0.5714285714285714,0.0,0.0,0.9824577753101864,1.7045207900031059
regression,0.7777327177940511,0.03003227637869842,0.7713166180028732,0.04677771988203487,0.4206896551724138,0.24597701149425288,0.25517241379310346,0.08505747126436781,0.22528735632183908,0.19080459770114944,0.46551724137931033,0.4413793103448276,AdditionLinear,MPEA,0.11,0.3869106153510564,0.3713006647019382,0.29727680901106823,0.16045358733198095,0.5368768890722505,0.713994953527928,0.38369004530369266,0.3873195121237364,0.0,0.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,0.9917502508967652,1.5575815596587217
regression,0.7777327177940511,0.03003227637869842,0.6076416568189723,0.0698575488549043,0.3632183908045977,0.26666666666666666,0.27586206896551724,0.12413793103448276,0.19540229885057472,0.18620689655172415,0.4747126436781609,0.39770114942528734,AdditionRand,MPEA,0.11,0.3322291232634351,0.35749976662276733,0.27259115295046,0.14069436529299206,0.5212018593844101,0.7050451897356134,0.34475248144860093,0.38865202796655707,0.0,0.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,0.781298822740128,2.326082377972971
regression,0.7777327177940511,0.03003227637869842,0.7140182760274042,0.045156744778026545,0.3632183908045977,0.22758620689655173,0.2367816091954023,0.11724137931034483,0.24597701149425288,0.19080459770114944,0.3045977011494253,0.4114942528735632,ReplacementLinear,MPEA,0.11,0.35914783138657347,0.3378853064120168,0.25563077582385374,0.1421440294217451,0.511738693674088,0.715669593749549,0.3361055151992577,0.3976101663705274,0.0,0.0,0.0,0.0,0.10714285714285714,0.42857142857142855,0.0,0.0,0.9180766858473365,1.503607126166958
regression,0.7777327177940511,0.03003227637869842,0.6028165131593013,0.07481627219125006,0.32413793103448274,0.2597701149425287,0.25287356321839083,0.1471264367816092,0.20919540229885059,0.18160919540229886,0.3850574712643678,0.33793103448275863,ReplacementRand,MPEA,0.11,0.33213609404323946,0.35187580500001364,0.26818562315149475,0.13505495530121545,0.5133954980372863,0.7094473658613023,0.3267933221441621,0.38290802434059495,0.0,0.0,0.0,0.0,0.03571428571428571,0.39285714285714285,0.0,0.0,0.7750947071753913,2.4911955140475617
regression,0.7777327177940511,0.03003227637869842,0.7522462375134845,0.04898039900549508,1.0,1.0,1.0,0.9954022988505747,0.9977011494252873,0.9241379310344827,0.11494252873563218,1.0,Deletion,MPEA,0.12,0.45023005007792627,0.46410564502705914,0.3795903277972905,0.13273739396134748,0.7439465996526682,0.8688982179942464,0.3276931383447428,0.473470453238616,0.0,0.0,0.0,0.0,0.39285714285714285,0.6071428571428571,0.0,0.0,0.9672297696915002,1.6309252881089082
regression,0.7777327177940511,0.03003227637869842,0.7486780266233747,0.04545912172305052,0.42528735632183906,0.2482758620689655,0.2597701149425287,0.0896551724137931,0.20919540229885059,0.17471264367816092,0.4264367816091954,0.4574712643678161,AdditionLinear,MPEA,0.12,0.42370231019864524,0.3399935896051065,0.2720167361353883,0.15767794923551598,0.5024640187234538,0.686021565794843,0.35690505440745257,0.38984287426898234,0.0,0.0,0.0,0.0,0.07142857142857142,0.39285714285714285,0.0,0.0,0.9626418041752356,1.5136755252856624
regression,0.7777327177940511,0.03003227637869842,0.6020240958616243,0.06466689701496253,0.3816091954022989,0.2597701149425287,0.27586206896551724,0.10344827586206896,0.19080459770114944,0.18620689655172415,0.5,0.4068965517241379,AdditionRand,MPEA,0.12,0.3351619366513866,0.3568199360560941,0.27186509500381917,0.14180235101391342,0.514754822987157,0.7056618832405204,0.33903628268753727,0.3866179426374721,0.0,0.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,0.7740758259073838,2.1532466004085555
regression,0.7777327177940511,0.03003227637869842,0.7264016696229503,0.04111912640662026,0.3816091954022989,0.2482758620689655,0.2413793103448276,0.10114942528735632,0.1793103448275862,0.167816091954023,0.3505747126436782,0.41839080459770117,ReplacementLinear,MPEA,0.12,0.37765101241848786,0.34713023516575026,0.2634907429959231,0.13951006683362144,0.47793667425128367,0.6815753504897297,0.3322335865912779,0.4140651480724557,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.933999114352942,1.3691644911667644
regression,0.7777327177940511,0.03003227637869842,0.591609773669863,0.07124618909386679,0.32873563218390806,0.25287356321839083,0.2597701149425287,0.12183908045977011,0.1632183908045977,0.14022988505747128,0.3022988505747126,0.3448275862068966,ReplacementRand,MPEA,0.12,0.3467916423303453,0.35406489802746455,0.26411359493925535,0.14709577247966293,0.49488515508454733,0.6883485222561773,0.34644603620639425,0.4070298242994437,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.7606852073137617,2.3723206391507827
regression,0.7777327177940511,0.03003227637869842,0.7491629623902423,0.05974124234463128,0.9908045977011494,0.9724137931034482,0.9770114942528736,0.9908045977011494,0.9701149425287356,0.9494252873563218,0.11494252873563218,0.9862068965517241,Deletion,MPEA,0.13,0.45184455084664377,0.4539150772817905,0.35191028033438265,0.14386213433721934,0.7607649717288552,0.8627258557678075,0.32183565669804204,0.4414129142154438,0.0,0.0,0.0,0.0,0.39285714285714285,0.6428571428571429,0.0,0.0,0.9632653291418116,1.989234568545897
regression,0.7777327177940511,0.03003227637869842,0.7146334163556418,0.047999325940267436,0.3816091954022989,0.25517241379310346,0.26436781609195403,0.10114942528735632,0.18850574712643678,0.13793103448275862,0.45632183908045976,0.43908045977011495,AdditionLinear,MPEA,0.13,0.362047516747416,0.3542064976481222,0.27622107014624875,0.1319433961087,0.4936122329938394,0.6895094274450834,0.36190982910936575,0.39316092798950686,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.9188676263776286,1.5982579986614953
regression,0.7777327177940511,0.03003227637869842,0.6233977789050836,0.07244076409568896,0.32413793103448274,0.2367816091954023,0.25287356321839083,0.11954022988505747,0.16551724137931034,0.15402298850574714,0.47011494252873565,0.35172413793103446,AdditionRand,MPEA,0.13,0.3476721316872912,0.3334248314485778,0.25116103651944705,0.14502649469903053,0.5074706521659783,0.6950225325770409,0.35951792104934577,0.3982550114907742,0.0,0.0,0.0,0.0,0.03571428571428571,0.39285714285714285,0.0,0.0,0.8015578676865741,2.4120970113031603
regression,0.7777327177940511,0.03003227637869842,0.7897680174940327,0.02909203732380895,0.4045977011494253,0.23908045977011494,0.25517241379310346,0.08045977011494253,0.16551724137931034,0.13793103448275862,0.35517241379310344,0.4298850574712644,ReplacementLinear,MPEA,0.13,0.4738731546890096,0.44293638464373086,0.35539789542721134,0.1706281708343323,0.4760162172931779,0.6916342194487514,0.3711664923495055,0.45401862902812534,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,1.0154748532813669,0.9686923813888323
regression,0.7777327177940511,0.03003227637869842,0.572614366587502,0.058066697628629704,0.30114942528735633,0.22528735632183908,0.23908045977011494,0.11724137931034483,0.16551724137931034,0.15862068965517243,0.3988505747126437,0.34022988505747126,ReplacementRand,MPEA,0.13,0.2921331619226323,0.3339119794808207,0.24939756709734387,0.1573359963787852,0.4737685189092869,0.6330016366083526,0.3362798207166109,0.37585893610817456,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.7362611260738219,1.9334764004041933
regression,0.7777327177940511,0.03003227637869842,0.7847849252033547,0.042102542938532175,0.967816091954023,0.9747126436781609,0.9793103448275862,0.9908045977011494,0.9379310344827586,0.8298850574712644,0.11494252873563218,0.9793103448275862,Deletion,MPEA,0.14,0.4510345310378377,0.4602481612755486,0.35649932464050005,0.1352296541834114,0.7462832553259635,0.8679500025338617,0.34043810494141624,0.4408861912771356,0.0,0.0,0.0,0.0,0.39285714285714285,0.6428571428571429,0.0,0.0,1.009067649139548,1.4019098122177336
regression,0.7777327177940511,0.03003227637869842,0.7559693170055403,0.04117508891509587,0.3724137931034483,0.22988505747126436,0.24597701149425288,0.08045977011494253,0.21149425287356322,0.15632183908045977,0.46781609195402296,0.39770114942528734,AdditionLinear,MPEA,0.14,0.4222917230477594,0.375595887892186,0.29953642144096443,0.16339944519808605,0.4858994795917094,0.6703424066207118,0.36483572619510707,0.39438006139564796,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.9720168635180475,1.3710279033094186
regression,0.7777327177940511,0.03003227637869842,0.6253147331918372,0.05587497867004694,0.3218390804597701,0.24367816091954023,0.25517241379310346,0.10344827586206896,0.1471264367816092,0.16091954022988506,0.4379310344827586,0.34942528735632183,AdditionRand,MPEA,0.14,0.3038864970892313,0.3235038785580192,0.23740342903949394,0.15783691107857292,0.4963128335779652,0.661942337241922,0.3254408290936631,0.3650638735699802,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.8040226659943922,1.860497618145206
regression,0.7777327177940511,0.03003227637869842,0.7320680803932502,0.03828758147478236,0.3264367816091954,0.22988505747126436,0.2367816091954023,0.08505747126436781,0.16551724137931034,0.12643678160919541,0.36666666666666664,0.36551724137931035,ReplacementLinear,MPEA,0.14,0.36338054880740045,0.3391876847775315,0.26899382947596956,0.14952947091969593,0.4680096453074043,0.6674093914275372,0.3234926056688072,0.3693263190503102,0.0,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.0,0.9412849217269356,1.2748810976559652
regression,0.7777327177940511,0.03003227637869842,0.5451687663242956,0.058369723584831,0.2482758620689655,0.21839080459770116,0.2206896551724138,0.10344827586206896,0.11724137931034483,0.11954022988505747,0.3275862068965517,0.28735632183908044,ReplacementRand,MPEA,0.14,0.32081933998894224,0.33087128892885465,0.24820046463236814,0.14631468931269012,0.45624317476060255,0.615642867658189,0.3290712633712243,0.36868602596019984,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.7009718812789614,1.9435664099785668
regression,0.7777327177940511,0.03003227637869842,0.7614753859191685,0.049628346841114404,0.9862068965517241,0.9908045977011494,0.9908045977011494,0.9954022988505747,0.9839080459770115,0.8873563218390804,0.135632183908046,0.9862068965517241,Deletion,MPEA,0.15,0.4206955149763587,0.43128859337031794,0.35274388899940284,0.14297603617338314,0.743708509791918,0.8684900045086502,0.3625678119349005,0.45114247613024683,0.0,0.0,0.0,0.0,0.39285714285714285,0.6071428571428571,0.0,0.0,0.9790965051322585,1.6525003371477784
regression,0.7777327177940511,0.03003227637869842,0.7804763194592231,0.037245210746045226,0.3839080459770115,0.22758620689655173,0.2367816091954023,0.06666666666666667,0.167816091954023,0.12413793103448276,0.42873563218390803,0.42758620689655175,AdditionLinear,MPEA,0.15,0.4880970958525187,0.446550088700225,0.3530009934843876,0.17379307543885233,0.47884097340097254,0.665167771408347,0.402222998410637,0.47327708529405715,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,1.003527692229477,1.2401727486918996
